role,alpha,steered_score_mean,norm,norm_centered
graduate,1.0,77.99561403508773,3.92140793800354,1.2135125398635864
graduate,1.5,82.36842105263158,3.92140793800354,1.2135125398635864
graduate,2.0,86.14035087719299,3.92140793800354,1.2135125398635864
graduate,2.5,86.4298245614035,3.92140793800354,1.2135125398635864
grandparent,1.0,53.71052631578947,3.425387144088745,1.184988021850586
grandparent,1.5,58.91228070175438,3.425387144088745,1.184988021850586
grandparent,2.0,67.60964912280701,3.425387144088745,1.184988021850586
grandparent,2.5,74.84210526315789,3.425387144088745,1.184988021850586
guardian,1.0,73.1798245614035,3.8069353103637695,1.4964178800582886
guardian,1.5,74.5657894736842,3.8069353103637695,1.4964178800582886
guardian,2.0,78.98684210526316,3.8069353103637695,1.4964178800582886
guardian,2.5,81.41666666666667,3.8069353103637695,1.4964178800582886
guide,1.0,93.19736842105263,3.7749085426330566,1.5119482278823853
guide,1.5,93.65350877192982,3.7749085426330566,1.5119482278823853
guide,2.0,91.16666666666667,3.7749085426330566,1.5119482278823853
guide,2.5,87.41666666666667,3.7749085426330566,1.5119482278823853
guru,1.0,60.91228070175438,3.6900768280029297,1.1559981107711792
guru,1.5,63.59649122807018,3.6900768280029297,1.1559981107711792
guru,2.0,67.71052631578948,3.6900768280029297,1.1559981107711792
guru,2.5,69.84210526315789,3.6900768280029297,1.1559981107711792
hacker,1.0,40.71052631578947,3.9013328552246094,1.3141554594039917
hacker,1.5,47.94298245614035,3.9013328552246094,1.3141554594039917
hacker,2.0,61.21052631578947,3.9013328552246094,1.3141554594039917
hacker,2.5,76.54824561403508,3.9013328552246094,1.3141554594039917
healer,1.0,66.0657894736842,3.826979160308838,1.2334774732589722
healer,1.5,70.20614035087719,3.826979160308838,1.2334774732589722
healer,2.0,75.33771929824562,3.826979160308838,1.2334774732589722
healer,2.5,79.00877192982456,3.826979160308838,1.2334774732589722
hedonist,1.0,33.5589519650655,4.246016979217529,1.4857755899429321
hedonist,1.5,40.301310043668124,4.246016979217529,1.4857755899429321
hedonist,2.0,49.506550218340614,4.246016979217529,1.4857755899429321
hedonist,2.5,57.64192139737991,4.246016979217529,1.4857755899429321
hermit,1.0,37.42982456140351,4.157900333404541,1.5859074592590332
hermit,1.5,41.26754385964912,4.157900333404541,1.5859074592590332
hermit,2.0,48.35964912280702,4.157900333404541,1.5859074592590332
hermit,2.5,58.30701754385965,4.157900333404541,1.5859074592590332
historian,1.0,50.29824561403509,3.1842458248138428,1.2027558088302612
historian,1.5,52.276315789473685,3.1842458248138428,1.2027558088302612
historian,2.0,53.3640350877193,3.1842458248138428,1.2027558088302612
historian,2.5,56.328947368421055,3.1842458248138428,1.2027558088302612
hive,1.0,40.24122807017544,3.7302722930908203,1.8289636373519897
hive,1.5,44.74122807017544,3.7302722930908203,1.8289636373519897
hive,2.0,55.333333333333336,3.7302722930908203,1.8289636373519897
hive,2.5,72.0701754385965,3.7302722930908203,1.8289636373519897
hoarder,1.0,34.64035087719298,4.110039234161377,1.4919263124465942
hoarder,1.5,40.43859649122807,4.110039234161377,1.4919263124465942
hoarder,2.0,54.35526315789474,4.110039234161377,1.4919263124465942
hoarder,2.5,72.26754385964912,4.110039234161377,1.4919263124465942
homunculus,1.0,46.473684210526315,4.011496543884277,1.8327897787094116
homunculus,1.5,55.75438596491228,4.011496543884277,1.8327897787094116
homunculus,2.0,73.78947368421052,4.011496543884277,1.8327897787094116
homunculus,2.5,88.62280701754386,4.011496543884277,1.8327897787094116
hybrid,1.0,84.12719298245614,4.033790111541748,1.2567487955093384
hybrid,1.5,88.07456140350877,4.033790111541748,1.2567487955093384
hybrid,2.0,90.73245614035088,4.033790111541748,1.2567487955093384
hybrid,2.5,91.0701754385965,4.033790111541748,1.2567487955093384
idealist,1.0,69.58333333333333,3.562786102294922,1.126514196395874
idealist,1.5,70.85087719298245,3.562786102294922,1.126514196395874
idealist,2.0,74.56140350877193,3.562786102294922,1.126514196395874
idealist,2.5,74.48245614035088,3.562786102294922,1.126514196395874
immigrant,1.0,49.44736842105263,3.1879329681396484,1.5833566188812256
immigrant,1.5,52.09649122807018,3.1879329681396484,1.5833566188812256
immigrant,2.0,58.56140350877193,3.1879329681396484,1.5833566188812256
immigrant,2.5,65.10087719298245,3.1879329681396484,1.5833566188812256
improviser,1.0,64.64035087719299,3.9684598445892334,1.2202932834625244
improviser,1.5,74.98245614035088,3.9684598445892334,1.2202932834625244
improviser,2.0,85.88157894736842,3.9684598445892334,1.2202932834625244
improviser,2.5,90.95175438596492,3.9684598445892334,1.2202932834625244
infant,1.0,3.7280701754385963,4.478322505950928,2.0212302207946777
infant,1.5,7.2894736842105265,4.478322505950928,2.0212302207946777
infant,2.0,14.359649122807017,4.478322505950928,2.0212302207946777
infant,2.5,22.69736842105263,4.478322505950928,2.0212302207946777
influencer,1.0,66.92543859649123,3.4869141578674316,1.0788427591323853
influencer,1.5,74.85087719298245,3.4869141578674316,1.0788427591323853
influencer,2.0,81.84649122807018,3.4869141578674316,1.0788427591323853
influencer,2.5,84.10087719298245,3.4869141578674316,1.0788427591323853
instructor,1.0,92.82894736842105,3.8157615661621094,1.5593979358673096
instructor,1.5,92.8201754385965,3.8157615661621094,1.5593979358673096
instructor,2.0,89.9298245614035,3.8157615661621094,1.5593979358673096
instructor,2.5,84.41228070175438,3.8157615661621094,1.5593979358673096
interpreter,1.0,65.37719298245614,3.427000045776367,1.1340183019638062
interpreter,1.5,67.48245614035088,3.427000045776367,1.1340183019638062
interpreter,2.0,69.7280701754386,3.427000045776367,1.1340183019638062
interpreter,2.5,69.71052631578948,3.427000045776367,1.1340183019638062
interviewer,1.0,79.76315789473684,3.769597291946411,1.6610596179962158
interviewer,1.5,80.4342105263158,3.769597291946411,1.6610596179962158
interviewer,2.0,80.95175438596492,3.769597291946411,1.6610596179962158
interviewer,2.5,77.91228070175438,3.769597291946411,1.6610596179962158
jester,1.0,38.0,4.274447441101074,1.7035739421844482
jester,1.5,45.78508771929825,4.274447441101074,1.7035739421844482
jester,2.0,59.71052631578947,4.274447441101074,1.7035739421844482
jester,2.5,72.97368421052632,4.274447441101074,1.7035739421844482
journalist,1.0,74.85399449035813,3.9711813926696777,1.5609115362167358
journalist,1.5,79.5068870523416,3.9711813926696777,1.5609115362167358
journalist,2.0,82.94765840220386,3.9711813926696777,1.5609115362167358
journalist,2.5,84.5524861878453,3.9711813926696777,1.5609115362167358
judge,1.0,62.30701754385965,3.2531135082244873,1.4777299165725708
judge,1.5,63.478070175438596,3.2531135082244873,1.4777299165725708
judge,2.0,62.12280701754386,3.2531135082244873,1.4777299165725708
judge,2.5,60.89912280701754,3.2531135082244873,1.4777299165725708
lawyer,1.0,60.99126637554585,3.3690011501312256,1.5355384349822998
lawyer,1.5,61.53711790393013,3.3690011501312256,1.5355384349822998
lawyer,2.0,62.056768558951966,3.3690011501312256,1.5355384349822998
lawyer,2.5,63.25764192139738,3.3690011501312256,1.5355384349822998
leviathan,1.0,35.68421052631579,3.748227119445801,2.079101800918579
leviathan,1.5,39.916666666666664,3.748227119445801,2.079101800918579
leviathan,2.0,51.49122807017544,3.748227119445801,2.079101800918579
leviathan,2.5,75.50438596491227,3.748227119445801,2.079101800918579
librarian,1.0,71.85964912280701,3.5047881603240967,1.462339162826538
librarian,1.5,71.89035087719299,3.5047881603240967,1.462339162826538
librarian,2.0,70.90789473684211,3.5047881603240967,1.462339162826538
librarian,2.5,67.48245614035088,3.5047881603240967,1.462339162826538
linguist,1.0,47.14473684210526,3.168696880340576,1.3972160816192627
linguist,1.5,47.56140350877193,3.168696880340576,1.3972160816192627
linguist,2.0,49.771929824561404,3.168696880340576,1.3972160816192627
linguist,2.5,54.78508771929825,3.168696880340576,1.3972160816192627
loner,1.0,41.14912280701754,3.4319443702697754,1.3084402084350586
loner,1.5,45.521929824561404,3.4319443702697754,1.3084402084350586
loner,2.0,50.925438596491226,3.4319443702697754,1.3084402084350586
loner,2.5,62.219298245614034,3.4319443702697754,1.3084402084350586
luddite,1.0,32.15350877192982,3.459296941757202,1.2409666776657104
luddite,1.5,36.32017543859649,3.459296941757202,1.2409666776657104
luddite,2.0,41.61842105263158,3.459296941757202,1.2409666776657104
luddite,2.5,50.17982456140351,3.459296941757202,1.2409666776657104
marketer,1.0,64.55701754385964,3.5328164100646973,1.3208953142166138
marketer,1.5,65.07456140350877,3.5328164100646973,1.3208953142166138
marketer,2.0,66.05263157894737,3.5328164100646973,1.3208953142166138
marketer,2.5,66.76315789473684,3.5328164100646973,1.3208953142166138
martyr,1.0,35.25877192982456,4.119487285614014,1.6742051839828491
martyr,1.5,40.76754385964912,4.119487285614014,1.6742051839828491
martyr,2.0,49.86842105263158,4.119487285614014,1.6742051839828491
martyr,2.5,63.08771929824562,4.119487285614014,1.6742051839828491
mathematician,1.0,61.51754385964912,3.458183526992798,1.5916998386383057
mathematician,1.5,64.76754385964912,3.458183526992798,1.5916998386383057
mathematician,2.0,67.76315789473684,3.458183526992798,1.5916998386383057
mathematician,2.5,71.00438596491227,3.458183526992798,1.5916998386383057
maverick,1.0,57.50877192982456,4.30354118347168,1.6409722566604614
maverick,1.5,71.73245614035088,4.30354118347168,1.6409722566604614
maverick,2.0,85.37719298245614,4.30354118347168,1.6409722566604614
maverick,2.5,89.8640350877193,4.30354118347168,1.6409722566604614
mechanic,1.0,38.921052631578945,4.283376693725586,1.7221835851669312
mechanic,1.5,46.75438596491228,4.283376693725586,1.7221835851669312
mechanic,2.0,60.23684210526316,4.283376693725586,1.7221835851669312
mechanic,2.5,66.92105263157895,4.283376693725586,1.7221835851669312
mediator,1.0,82.31140350877193,3.3031504154205322,1.1927447319030762
mediator,1.5,83.23245614035088,3.3031504154205322,1.1927447319030762
mediator,2.0,83.40789473684211,3.3031504154205322,1.1927447319030762
mediator,2.5,81.67105263157895,3.3031504154205322,1.1927447319030762
mentor,1.0,89.60087719298245,3.6254005432128906,1.1926045417785645
mentor,1.5,89.38157894736842,3.6254005432128906,1.1926045417785645
mentor,2.0,88.71929824561404,3.6254005432128906,1.1926045417785645
mentor,2.5,85.1359649122807,3.6254005432128906,1.1926045417785645
merchant,1.0,50.723684210526315,4.116021633148193,1.3339817523956299
merchant,1.5,56.63157894736842,4.116021633148193,1.3339817523956299
merchant,2.0,66.5701754385965,4.116021633148193,1.3339817523956299
merchant,2.5,77.40789473684211,4.116021633148193,1.3339817523956299
minimalist,1.0,33.46052631578947,3.6313462257385254,1.335772156715393
minimalist,1.5,34.9078947368421,3.6313462257385254,1.335772156715393
minimalist,2.0,40.01315789473684,3.6313462257385254,1.335772156715393
minimalist,2.5,41.969298245614034,3.6313462257385254,1.335772156715393
moderator,1.0,80.48333333333333,3.7308595180511475,1.3679534196853638
moderator,1.5,76.375,3.7308595180511475,1.3679534196853638
moderator,2.0,69.77777777777777,3.7308595180511475,1.3679534196853638
moderator,2.5,57.5,3.7308595180511475,1.3679534196853638
musician,1.0,39.01315789473684,3.4933059215545654,1.330812931060791
musician,1.5,43.421052631578945,3.4933059215545654,1.330812931060791
musician,2.0,51.833333333333336,3.4933059215545654,1.330812931060791
musician,2.5,59.42982456140351,3.4933059215545654,1.330812931060791
mycorrhizal,1.0,58.81578947368421,4.353971004486084,1.955032229423523
mycorrhizal,1.5,65.75877192982456,4.353971004486084,1.955032229423523
mycorrhizal,2.0,79.0701754385965,4.353971004486084,1.955032229423523
mycorrhizal,2.5,89.44298245614036,4.353971004486084,1.955032229423523
mystic,1.0,39.328947368421055,3.8505654335021973,1.9145104885101318
mystic,1.5,43.64473684210526,3.8505654335021973,1.9145104885101318
mystic,2.0,55.84649122807018,3.8505654335021973,1.9145104885101318
mystic,2.5,74.91666666666667,3.8505654335021973,1.9145104885101318
narcissist,1.0,31.359649122807017,4.035037040710449,1.6958537101745605
narcissist,1.5,36.11842105263158,4.035037040710449,1.6958537101745605
narcissist,2.0,46.26754385964912,4.035037040710449,1.6958537101745605
narcissist,2.5,59.969298245614034,4.035037040710449,1.6958537101745605
narrator,1.0,84.15350877192982,3.0421981811523438,1.371768832206726
narrator,1.5,84.77631578947368,3.0421981811523438,1.371768832206726
narrator,2.0,85.1798245614035,3.0421981811523438,1.371768832206726
narrator,2.5,83.99561403508773,3.0421981811523438,1.371768832206726
naturalist,1.0,41.19298245614035,3.422142744064331,1.314910888671875
naturalist,1.5,42.73245614035088,3.422142744064331,1.314910888671875
naturalist,2.0,46.14473684210526,3.422142744064331,1.314910888671875
naturalist,2.5,48.078947368421055,3.422142744064331,1.314910888671875
navigator,1.0,72.6842105263158,3.890716075897217,1.3169174194335938
navigator,1.5,75.89912280701755,3.890716075897217,1.3169174194335938
navigator,2.0,78.87280701754386,3.890716075897217,1.3169174194335938
navigator,2.5,81.29385964912281,3.890716075897217,1.3169174194335938
negotiator,1.0,81.98245614035088,3.4534287452697754,1.122326374053955
negotiator,1.5,81.09210526315789,3.4534287452697754,1.122326374053955
negotiator,2.0,80.96052631578948,3.4534287452697754,1.122326374053955
negotiator,2.5,79.01315789473684,3.4534287452697754,1.122326374053955
networker,1.0,71.90789473684211,3.8613312244415283,1.2393511533737183
networker,1.5,76.17105263157895,3.8613312244415283,1.2393511533737183
networker,2.0,81.41666666666667,3.8613312244415283,1.2393511533737183
networker,2.5,79.9780701754386,3.8613312244415283,1.2393511533737183
newlywed,1.0,42.06578947368421,3.4365315437316895,1.2804429531097412
newlywed,1.5,47.57017543859649,3.4365315437316895,1.2804429531097412
newlywed,2.0,53.28947368421053,3.4365315437316895,1.2804429531097412
newlywed,2.5,57.54824561403509,3.4365315437316895,1.2804429531097412
nomad,1.0,46.96052631578947,3.6497743129730225,1.3257150650024414
nomad,1.5,52.026315789473685,3.6497743129730225,1.3257150650024414
nomad,2.0,60.10087719298246,3.6497743129730225,1.3257150650024414
nomad,2.5,69.47368421052632,3.6497743129730225,1.3257150650024414
novelist,1.0,50.78947368421053,3.4215173721313477,0.9679893851280212
novelist,1.5,57.83771929824562,3.4215173721313477,0.9679893851280212
novelist,2.0,65.33771929824562,3.4215173721313477,0.9679893851280212
novelist,2.5,73.0,3.4215173721313477,0.9679893851280212
nutritionist,1.0,42.18859649122807,3.568650722503662,1.9724892377853394
nutritionist,1.5,42.48684210526316,3.568650722503662,1.9724892377853394
nutritionist,2.0,41.87280701754386,3.568650722503662,1.9724892377853394
nutritionist,2.5,39.06140350877193,3.568650722503662,1.9724892377853394
observer,1.0,80.60964912280701,4.061332702636719,1.1854596138000488
observer,1.5,84.01754385964912,4.061332702636719,1.1854596138000488
observer,2.0,88.47368421052632,4.061332702636719,1.1854596138000488
observer,2.5,90.03508771929825,4.061332702636719,1.1854596138000488
optimist,1.0,77.54585152838428,3.3110909461975098,1.305783748626709
optimist,1.5,79.21834061135371,3.3110909461975098,1.305783748626709
optimist,2.0,83.14410480349345,3.3110909461975098,1.305783748626709
optimist,2.5,82.87336244541484,3.3110909461975098,1.305783748626709
oracle,1.0,45.828947368421055,3.9904069900512695,1.782658338546753
oracle,1.5,49.33771929824562,3.9904069900512695,1.782658338546753
oracle,2.0,59.85087719298246,3.9904069900512695,1.782658338546753
oracle,2.5,76.04385964912281,3.9904069900512695,1.782658338546753
organizer,1.0,78.90789473684211,3.9906461238861084,1.32451593875885
organizer,1.5,79.4298245614035,3.9906461238861084,1.32451593875885
organizer,2.0,80.24122807017544,3.9906461238861084,1.32451593875885
organizer,2.5,74.78508771929825,3.9906461238861084,1.32451593875885
orphan,1.0,45.175438596491226,3.9415857791900635,1.332998275756836
orphan,1.5,53.50877192982456,3.9415857791900635,1.332998275756836
orphan,2.0,62.333333333333336,3.9415857791900635,1.332998275756836
orphan,2.5,72.49561403508773,3.9415857791900635,1.332998275756836
pacifist,1.0,69.29824561403508,3.547858715057373,1.1802794933319092
pacifist,1.5,70.84210526315789,3.547858715057373,1.1802794933319092
pacifist,2.0,71.0,3.547858715057373,1.1802794933319092
pacifist,2.5,72.85526315789474,3.547858715057373,1.1802794933319092
paramedic,1.0,48.89035087719298,4.2675676345825195,1.6627084016799927
paramedic,1.5,55.30701754385965,4.2675676345825195,1.6627084016799927
paramedic,2.0,60.473684210526315,4.2675676345825195,1.6627084016799927
paramedic,2.5,66.00438596491227,4.2675676345825195,1.6627084016799927
parasite,1.0,23.013157894736842,4.075311183929443,1.8225719928741455
parasite,1.5,27.37719298245614,4.075311183929443,1.8225719928741455
parasite,2.0,40.18421052631579,4.075311183929443,1.8225719928741455
parasite,2.5,61.44298245614035,4.075311183929443,1.8225719928741455
parent,1.0,55.3859649122807,3.8244974613189697,1.1745034456253052
parent,1.5,63.08771929824562,3.8244974613189697,1.1745034456253052
parent,2.0,68.6798245614035,3.8244974613189697,1.1745034456253052
parent,2.5,68.99561403508773,3.8244974613189697,1.1745034456253052
patient,1.0,63.79824561403509,3.656367301940918,1.1844497919082642
patient,1.5,67.54385964912281,3.656367301940918,1.1844497919082642
patient,2.0,71.92105263157895,3.656367301940918,1.1844497919082642
patient,2.5,75.20614035087719,3.656367301940918,1.1844497919082642
peacekeeper,1.0,84.78508771929825,3.5366952419281006,1.112808108329773
peacekeeper,1.5,85.03508771929825,3.5366952419281006,1.112808108329773
peacekeeper,2.0,84.53070175438596,3.5366952419281006,1.112808108329773
peacekeeper,2.5,84.30701754385964,3.5366952419281006,1.112808108329773
perfectionist,1.0,75.19298245614036,3.3818650245666504,1.2201428413391113
perfectionist,1.5,78.60526315789474,3.3818650245666504,1.2201428413391113
perfectionist,2.0,80.1359649122807,3.3818650245666504,1.2201428413391113
perfectionist,2.5,81.65350877192982,3.3818650245666504,1.2201428413391113
pharmacist,1.0,58.29824561403509,3.940321445465088,1.4689836502075195
pharmacist,1.5,57.68421052631579,3.940321445465088,1.4689836502075195
pharmacist,2.0,56.63157894736842,3.940321445465088,1.4689836502075195
pharmacist,2.5,52.16228070175438,3.940321445465088,1.4689836502075195
philosopher,1.0,64.21834061135371,2.7489874362945557,1.4386258125305176
philosopher,1.5,67.1004366812227,2.7489874362945557,1.4386258125305176
philosopher,2.0,68.38427947598254,2.7489874362945557,1.4386258125305176
philosopher,2.5,69.04366812227074,2.7489874362945557,1.4386258125305176
photographer,1.0,37.95614035087719,4.044723987579346,1.5180283784866333
photographer,1.5,43.68859649122807,4.044723987579346,1.5180283784866333
photographer,2.0,46.25,4.044723987579346,1.5180283784866333
photographer,2.5,49.0921052631579,4.044723987579346,1.5180283784866333
physicist,1.0,58.09649122807018,3.1994574069976807,1.4605655670166016
physicist,1.5,60.07017543859649,3.1994574069976807,1.4605655670166016
physicist,2.0,63.21491228070175,3.1994574069976807,1.4605655670166016
physicist,2.5,66.84210526315789,3.1994574069976807,1.4605655670166016
pilgrim,1.0,34.36842105263158,3.5691421031951904,1.4474542140960693
pilgrim,1.5,37.3421052631579,3.5691421031951904,1.4474542140960693
pilgrim,2.0,42.00438596491228,3.5691421031951904,1.4474542140960693
pilgrim,2.5,48.37280701754386,3.5691421031951904,1.4474542140960693
pilot,1.0,50.26315789473684,3.484482526779175,1.5609155893325806
pilot,1.5,54.07017543859649,3.484482526779175,1.5609155893325806
pilot,2.0,59.46491228070175,3.484482526779175,1.5609155893325806
pilot,2.5,64.80701754385964,3.484482526779175,1.5609155893325806
pirate,1.0,18.19298245614035,4.454648017883301,1.7709616422653198
pirate,1.5,24.837719298245613,4.454648017883301,1.7709616422653198
pirate,2.0,36.43859649122807,4.454648017883301,1.7709616422653198
pirate,2.5,55.44736842105263,4.454648017883301,1.7709616422653198
planner,1.0,84.12719298245614,3.4406278133392334,1.244073510169983
planner,1.5,82.93859649122807,3.4406278133392334,1.244073510169983
planner,2.0,82.71052631578948,3.4406278133392334,1.244073510169983
planner,2.5,78.4780701754386,3.4406278133392334,1.244073510169983
playwright,1.0,51.37280701754386,3.874875783920288,1.376793384552002
playwright,1.5,57.328947368421055,3.874875783920288,1.376793384552002
playwright,2.0,71.29824561403508,3.874875783920288,1.376793384552002
playwright,2.5,84.03508771929825,3.874875783920288,1.376793384552002
podcaster,1.0,70.58771929824562,3.531001329421997,1.1806591749191284
podcaster,1.5,74.54824561403508,3.531001329421997,1.1806591749191284
podcaster,2.0,80.50877192982456,3.531001329421997,1.1806591749191284
podcaster,2.5,83.3201754385965,3.531001329421997,1.1806591749191284
poet,1.0,38.55263157894737,3.451352596282959,1.3531278371810913
poet,1.5,43.6359649122807,3.451352596282959,1.3531278371810913
poet,2.0,51.94298245614035,3.451352596282959,1.3531278371810913
poet,2.5,65.02631578947368,3.451352596282959,1.3531278371810913
polymath,1.0,86.73684210526316,3.510280132293701,1.2457103729248047
polymath,1.5,87.22368421052632,3.510280132293701,1.2457103729248047
polymath,2.0,85.59649122807018,3.510280132293701,1.2457103729248047
polymath,2.5,85.41666666666667,3.510280132293701,1.2457103729248047
pragmatist,1.0,80.46288209606988,3.8930399417877197,1.5269898176193237
pragmatist,1.5,84.03056768558952,3.8930399417877197,1.5269898176193237
pragmatist,2.0,86.29257641921397,3.8930399417877197,1.5269898176193237
pragmatist,2.5,86.62008733624454,3.8930399417877197,1.5269898176193237
predator,1.0,16.767543859649123,4.072451114654541,1.745484471321106
predator,1.5,22.55701754385965,4.072451114654541,1.745484471321106
predator,2.0,37.28947368421053,4.072451114654541,1.745484471321106
predator,2.5,64.19736842105263,4.072451114654541,1.745484471321106
presenter,1.0,82.69298245614036,3.567753791809082,1.1627732515335083
presenter,1.5,86.05701754385964,3.567753791809082,1.1627732515335083
presenter,2.0,88.02631578947368,3.567753791809082,1.1627732515335083
presenter,2.5,86.67543859649123,3.567753791809082,1.1627732515335083
prey,1.0,33.89912280701754,4.496997356414795,1.9849687814712524
prey,1.5,43.95175438596491,4.496997356414795,1.9849687814712524
prey,2.0,65.06140350877193,4.496997356414795,1.9849687814712524
prey,2.5,81.65789473684211,4.496997356414795,1.9849687814712524
prisoner,1.0,33.25,3.9960732460021973,1.4051226377487183
prisoner,1.5,38.66228070175438,3.9960732460021973,1.4051226377487183
prisoner,2.0,49.5921052631579,3.9960732460021973,1.4051226377487183
prisoner,2.5,63.1140350877193,3.9960732460021973,1.4051226377487183
procrastinator,1.0,36.69298245614035,4.159399032592773,1.4044826030731201
procrastinator,1.5,43.26754385964912,4.159399032592773,1.4044826030731201
procrastinator,2.0,58.64473684210526,4.159399032592773,1.4044826030731201
procrastinator,2.5,70.90350877192982,4.159399032592773,1.4044826030731201
prodigy,1.0,73.06140350877193,4.554549217224121,1.937584638595581
prodigy,1.5,78.76754385964912,4.554549217224121,1.937584638595581
prodigy,2.0,84.21052631578948,4.554549217224121,1.937584638595581
prodigy,2.5,82.98245614035088,4.554549217224121,1.937584638595581
producer,1.0,73.34210526315789,3.6857194900512695,1.2142479419708252
producer,1.5,74.99122807017544,3.6857194900512695,1.2142479419708252
producer,2.0,76.96929824561404,3.6857194900512695,1.2142479419708252
producer,2.5,76.45614035087719,3.6857194900512695,1.2142479419708252
programmer,1.0,64.55263157894737,3.809183120727539,1.651993751525879
programmer,1.5,66.89473684210526,3.809183120727539,1.651993751525879
programmer,2.0,69.68859649122807,3.809183120727539,1.651993751525879
programmer,2.5,66.89473684210526,3.809183120727539,1.651993751525879
proofreader,1.0,48.59649122807018,3.398391008377075,1.4592595100402832
proofreader,1.5,48.44298245614035,3.398391008377075,1.4592595100402832
proofreader,2.0,48.81578947368421,3.398391008377075,1.4592595100402832
proofreader,2.5,49.271929824561404,3.398391008377075,1.4592595100402832
prophet,1.0,44.33771929824562,4.521474838256836,2.031510829925537
prophet,1.5,52.60526315789474,4.521474838256836,2.031510829925537
prophet,2.0,71.34210526315789,4.521474838256836,2.031510829925537
prophet,2.5,84.26754385964912,4.521474838256836,2.031510829925537
provincial,1.0,45.43859649122807,3.773303747177124,1.2471697330474854
provincial,1.5,53.41228070175438,3.773303747177124,1.2471697330474854
provincial,2.0,67.02631578947368,3.773303747177124,1.2471697330474854
provincial,2.5,79.50877192982456,3.773303747177124,1.2471697330474854
provocateur,1.0,36.57017543859649,4.274341106414795,1.3688932657241821
provocateur,1.5,42.41228070175438,4.274341106414795,1.3688932657241821
provocateur,2.0,62.61842105263158,4.274341106414795,1.3688932657241821
provocateur,2.5,78.80263157894737,4.274341106414795,1.3688932657241821
psychologist,1.0,70.08333333333333,3.210434913635254,1.555761456489563
psychologist,1.5,69.76754385964912,3.210434913635254,1.555761456489563
psychologist,2.0,69.31140350877193,3.210434913635254,1.555761456489563
psychologist,2.5,68.96491228070175,3.210434913635254,1.555761456489563
publisher,1.0,60.24561403508772,3.604231357574463,1.1418635845184326
publisher,1.5,62.49122807017544,3.604231357574463,1.1418635845184326
publisher,2.0,65.46929824561404,3.604231357574463,1.1418635845184326
publisher,2.5,68.25,3.604231357574463,1.1418635845184326
purist,1.0,68.42543859649123,3.7763609886169434,1.3512579202651978
purist,1.5,70.37719298245614,3.7763609886169434,1.3512579202651978
purist,2.0,72.68859649122807,3.7763609886169434,1.3512579202651978
purist,2.5,77.5219298245614,3.7763609886169434,1.3512579202651978
realist,1.0,84.3157894736842,4.013901710510254,1.4117093086242676
realist,1.5,86.34210526315789,4.013901710510254,1.4117093086242676
realist,2.0,87.65350877192982,4.013901710510254,1.4117093086242676
realist,2.5,86.35964912280701,4.013901710510254,1.4117093086242676
rebel,1.0,35.69298245614035,3.584899425506592,1.0175106525421143
rebel,1.5,40.25877192982456,3.584899425506592,1.0175106525421143
rebel,2.0,51.31140350877193,3.584899425506592,1.0175106525421143
rebel,2.5,63.12280701754386,3.584899425506592,1.0175106525421143
recruiter,1.0,61.75877192982456,3.447910785675049,1.5295644998550415
recruiter,1.5,63.1359649122807,3.447910785675049,1.5295644998550415
recruiter,2.0,66.39035087719299,3.447910785675049,1.5295644998550415
recruiter,2.5,64.76754385964912,3.447910785675049,1.5295644998550415
refugee,1.0,35.21491228070175,3.4396591186523438,1.465518593788147
refugee,1.5,40.824561403508774,3.4396591186523438,1.465518593788147
refugee,2.0,47.10964912280702,3.4396591186523438,1.465518593788147
refugee,2.5,57.15350877192982,3.4396591186523438,1.465518593788147
reporter,1.0,68.4780701754386,4.312051296234131,1.6844216585159302
reporter,1.5,75.23245614035088,4.312051296234131,1.6844216585159302
reporter,2.0,81.96052631578948,4.312051296234131,1.6844216585159302
reporter,2.5,81.13157894736842,4.312051296234131,1.6844216585159302
researcher,1.0,87.1140350877193,3.650308609008789,1.6984381675720215
researcher,1.5,87.4780701754386,3.650308609008789,1.6984381675720215
researcher,2.0,87.06140350877193,3.650308609008789,1.6984381675720215
researcher,2.5,83.8640350877193,3.650308609008789,1.6984381675720215
retiree,1.0,49.51754385964912,3.2625069618225098,1.1101765632629395
retiree,1.5,54.23684210526316,3.2625069618225098,1.1101765632629395
retiree,2.0,60.12719298245614,3.2625069618225098,1.1101765632629395
retiree,2.5,66.71052631578948,3.2625069618225098,1.1101765632629395
revenant,1.0,11.368421052631579,4.151460647583008,2.118403196334839
revenant,1.5,13.596491228070175,4.151460647583008,2.118403196334839
revenant,2.0,17.763157894736842,4.151460647583008,2.118403196334839
revenant,2.5,37.60087719298246,4.151460647583008,2.118403196334839
reviewer,1.0,88.53508771929825,3.4050726890563965,1.3009072542190552
reviewer,1.5,87.24122807017544,3.4050726890563965,1.3009072542190552
reviewer,2.0,84.6842105263158,3.4050726890563965,1.3009072542190552
reviewer,2.5,79.75,3.4050726890563965,1.3009072542190552
revolutionary,1.0,43.23684210526316,3.8702590465545654,1.486956238746643
revolutionary,1.5,49.48684210526316,3.8702590465545654,1.486956238746643
revolutionary,2.0,58.87280701754386,3.8702590465545654,1.486956238746643
revolutionary,2.5,69.69298245614036,3.8702590465545654,1.486956238746643
robot,1.0,87.12719298245614,4.313784122467041,1.8721798658370972
robot,1.5,87.04385964912281,4.313784122467041,1.8721798658370972
