role,alpha,method,score,start_score,gap_to_baseline,gap_closed
detective,1.5,steered,56.30263157894737,51.62719298245614,32.69736842105263,0.12510268747799566
detective,1.5,assistant_axis,48.530701754385966,48.32017543859649,40.469298245614034,0.0051752021563342045
detective,2.0,steered,64.37719298245614,51.62719298245614,24.622807017543863,0.3411571411806126
detective,2.0,assistant_axis,34.780701754385966,48.32017543859649,54.219298245614034,-0.33283018867924535
detective,2.5,steered,74.64912280701755,51.62719298245614,14.350877192982452,0.6160075108555335
detective,2.5,assistant_axis,16.00877192982456,48.32017543859649,72.99122807017544,-0.7942857142857144
devils_advocate,1.0,steered,54.2280701754386,54.2280701754386,34.7719298245614,0.0
devils_advocate,1.0,assistant_axis,49.41666666666666,49.41666666666666,39.58333333333334,0.0
devils_advocate,1.5,steered,60.54385964912281,54.2280701754386,28.45614035087719,0.18163471241170523
devils_advocate,1.5,assistant_axis,48.98245614035088,49.41666666666666,40.01754385964912,-0.010969529085872346
devils_advocate,2.0,steered,70.51315789473684,54.2280701754386,18.486842105263165,0.46834006054490385
devils_advocate,2.0,assistant_axis,36.05701754385965,49.41666666666666,52.94298245614035,-0.3375069252077559
devils_advocate,2.5,steered,80.74122807017544,54.2280701754386,8.258771929824562,0.7624873864783047
devils_advocate,2.5,assistant_axis,18.59649122807017,49.41666666666666,70.40350877192984,-0.7786149584487532
dilettante,1.0,steered,56.38157894736842,56.38157894736842,32.61842105263158,0.0
dilettante,1.0,assistant_axis,53.03947368421053,53.03947368421053,35.96052631578947,0.0
dilettante,1.5,steered,67.02631578947368,56.38157894736842,21.973684210526315,0.3263412666397742
dilettante,1.5,assistant_axis,56.1578947368421,53.03947368421053,32.8421052631579,0.0867178924259055
dilettante,2.0,steered,80.48245614035088,56.38157894736842,8.517543859649123,0.7388732015597688
dilettante,2.0,assistant_axis,45.36842105263158,53.03947368421053,43.63157894736842,-0.21331869740212214
dilettante,2.5,steered,86.3157894736842,56.38157894736842,2.6842105263157947,0.9177087535296489
dilettante,2.5,assistant_axis,23.399122807017545,53.03947368421053,65.60087719298245,-0.8242468593730943
dispatcher,1.0,steered,61.71052631578947,61.71052631578947,27.289473684210527,0.0
dispatcher,1.0,assistant_axis,62.6359649122807,62.6359649122807,26.3640350877193,0.0
dispatcher,1.5,steered,63.84649122807018,61.71052631578947,25.153508771929822,0.07827065252330455
dispatcher,1.5,assistant_axis,64.21929824561404,62.6359649122807,24.78070175438596,0.06005656296789255
dispatcher,2.0,steered,65.86842105263158,61.71052631578947,23.131578947368425,0.1523625843780134
dispatcher,2.0,assistant_axis,46.64035087719298,62.6359649122807,42.35964912280702,-0.6067210114789552
dispatcher,2.5,steered,63.01754385964912,61.71052631578947,25.982456140350877,0.04789456766313088
dispatcher,2.5,assistant_axis,17.390350877192983,62.6359649122807,71.60964912280701,-1.7161869905173843
divorcee,1.0,steered,46.5921052631579,46.5921052631579,42.4078947368421,0.0
divorcee,1.0,assistant_axis,47.33771929824562,47.33771929824562,41.66228070175438,0.0
divorcee,1.5,steered,51.66666666666666,46.5921052631579,37.33333333333334,0.11966077153790436
divorcee,1.5,assistant_axis,50.64473684210526,47.33771929824562,38.35526315789474,0.07937677650278964
divorcee,2.0,steered,62.6359649122807,46.5921052631579,26.3640350877193,0.3783224738856137
divorcee,2.0,assistant_axis,43.00877192982456,47.33771929824562,45.99122807017544,-0.10390567428150338
divorcee,2.5,steered,68.08333333333333,46.5921052631579,20.91666666666667,0.5067742269107456
divorcee,2.5,assistant_axis,22.785087719298247,47.33771929824562,66.21491228070175,-0.589325192125487
doctor,1.0,steered,59.71615720524017,59.71615720524017,29.283842794759828,0.0
doctor,1.0,assistant_axis,63.7117903930131,63.7117903930131,25.288209606986896,0.0
doctor,1.5,steered,60.61572052401747,59.71615720524017,28.38427947598253,0.030718759320012067
doctor,1.5,assistant_axis,65.2707423580786,63.7117903930131,23.729257641921393,0.06164738387152484
doctor,2.0,steered,60.24561403508772,59.71615720524017,28.75438596491228,0.018080169107528812
doctor,2.0,assistant_axis,43.6359649122807,63.7117903930131,45.3640350877193,-0.7938808556532069
doctor,2.5,steered,59.38427947598253,59.71615720524017,29.61572052401747,-0.011333134506412148
doctor,2.5,assistant_axis,20.283842794759824,63.7117903930131,68.71615720524018,-1.7173199792781908
dreamer,1.0,steered,52.85964912280702,52.85964912280702,36.14035087719298,0.0
dreamer,1.0,assistant_axis,52.63157894736842,52.63157894736842,36.36842105263158,0.0
dreamer,1.5,steered,61.80701754385965,52.85964912280702,27.19298245614035,0.24757281553398056
dreamer,1.5,assistant_axis,58.60964912280702,52.63157894736842,30.39035087719298,0.16437530149541743
dreamer,2.0,steered,77.3859649122807,52.85964912280702,11.614035087719301,0.678640776699029
dreamer,2.0,assistant_axis,55.1578947368421,52.63157894736842,33.8421052631579,0.06946454413892911
dreamer,2.5,steered,88.94736842105263,52.85964912280702,0.05263157894736992,0.9985436893203883
dreamer,2.5,assistant_axis,14.802631578947368,52.63157894736842,74.19736842105263,-1.0401591895803182
echo,1.0,steered,67.4780701754386,67.4780701754386,21.521929824561397,0.0
echo,1.0,assistant_axis,66.14912280701755,66.14912280701755,22.850877192982452,0.0
echo,1.5,steered,71.85526315789474,67.4780701754386,17.14473684210526,0.20338292235581812
echo,1.5,assistant_axis,67.75877192982456,66.14912280701755,21.24122807017544,0.07044145873320522
echo,2.0,steered,82.53508771929825,67.4780701754386,6.464912280701753,0.6996127980436111
echo,2.0,assistant_axis,61.60964912280702,66.14912280701755,27.39035087719298,-0.1986564299424185
echo,2.5,steered,89.79385964912281,67.4780701754386,-0.7938596491228083,1.0368860811086205
echo,2.5,assistant_axis,13.86842105263158,66.14912280701755,75.13157894736842,-2.2879078694817663
economist,1.0,steered,58.96491228070175,58.96491228070175,30.035087719298247,0.0
economist,1.0,assistant_axis,59.43859649122807,59.43859649122807,29.56140350877193,0.0
economist,1.5,steered,59.76315789473684,58.96491228070175,29.236842105263158,0.026577102803738362
economist,1.5,assistant_axis,59.72368421052632,59.43859649122807,29.276315789473678,0.009643916913946862
economist,2.0,steered,58.46491228070175,58.96491228070175,30.535087719298247,-0.01664719626168224
economist,2.0,assistant_axis,38.04824561403509,59.43859649122807,50.95175438596491,-0.7235905044510385
economist,2.5,steered,57.92982456140351,58.96491228070175,31.070175438596493,-0.03446261682242994
economist,2.5,assistant_axis,11.885964912280702,59.43859649122807,77.1140350877193,-1.6086053412462908
ecosystem,1.0,steered,50.32456140350877,50.32456140350877,38.67543859649123,0.0
ecosystem,1.0,assistant_axis,49.73684210526316,49.73684210526316,39.26315789473684,0.0
ecosystem,1.5,steered,53.75438596491228,50.32456140350877,35.24561403508772,0.08868224087094591
ecosystem,1.5,assistant_axis,51.4078947368421,49.73684210526316,37.5921052631579,0.04256032171581764
ecosystem,2.0,steered,60.33771929824562,50.32456140350877,28.662280701754383,0.258902245407122
ecosystem,2.0,assistant_axis,41.8640350877193,49.73684210526316,47.1359649122807,-0.20051385165326174
ecosystem,2.5,steered,73.77631578947368,50.32456140350877,15.223684210526315,0.6063733272850987
ecosystem,2.5,assistant_axis,16.228070175438596,49.73684210526316,72.7719298245614,-0.8534405719392315
editor,1.0,steered,67.1359649122807,67.1359649122807,21.8640350877193,0.0
editor,1.0,assistant_axis,63.46491228070175,63.46491228070175,25.535087719298247,0.0
editor,1.5,steered,68.39035087719299,67.1359649122807,20.609649122807014,0.057372116349047465
editor,1.5,assistant_axis,63.14912280701754,63.46491228070175,25.85087719298246,-0.012366884232222677
editor,2.0,steered,67.97368421052632,67.1359649122807,21.026315789473685,0.038314944834503616
editor,2.0,assistant_axis,37.89473684210526,63.46491228070175,51.10526315789474,-1.0013740982480248
editor,2.5,steered,67.00877192982456,67.1359649122807,21.99122807017544,-0.005817452357071053
editor,2.5,assistant_axis,11.842105263157896,63.46491228070175,77.15789473684211,-2.0216420474063894
egregore,1.0,steered,32.07017543859649,32.07017543859649,56.92982456140351,0.0
egregore,1.0,assistant_axis,30.19736842105263,30.19736842105263,58.80263157894737,0.0
egregore,1.5,steered,38.026315789473685,32.07017543859649,50.973684210526315,0.10462249614791985
egregore,1.5,assistant_axis,32.23684210526316,30.19736842105263,56.76315789473684,0.03468337435667936
egregore,2.0,steered,54.276315789473685,32.07017543859649,34.723684210526315,0.39006163328197224
egregore,2.0,assistant_axis,28.74122807017544,30.19736842105263,60.25877192982456,-0.024763183411650607
egregore,2.5,steered,79.85087719298245,32.07017543859649,9.149122807017548,0.8392912172573189
egregore,2.5,assistant_axis,12.324561403508772,30.19736842105263,76.67543859649123,-0.30394570000745874
elder,1.0,steered,56.3421052631579,56.3421052631579,32.6578947368421,0.0
elder,1.0,assistant_axis,59.1140350877193,59.1140350877193,29.8859649122807,0.0
elder,1.5,steered,60.33771929824562,56.3421052631579,28.662280701754383,0.12234756916465217
elder,1.5,assistant_axis,62.01754385964912,59.1140350877193,26.982456140350877,0.09715292045788075
elder,2.0,steered,66.12280701754386,56.3421052631579,22.877192982456137,0.2994896588772496
elder,2.0,assistant_axis,55.69736842105263,59.1140350877193,33.30263157894737,-0.1143234517170533
elder,2.5,steered,73.37719298245614,56.3421052631579,15.622807017543863,0.5216223475691645
elder,2.5,assistant_axis,18.385964912280706,59.1140350877193,70.61403508771929,-1.3627825066040506
eldritch,1.0,steered,25.73684210526316,25.73684210526316,63.263157894736835,0.0
eldritch,1.0,assistant_axis,24.912280701754387,24.912280701754387,64.08771929824562,0.0
eldritch,1.5,steered,31.907894736842103,25.73684210526316,57.0921052631579,0.09754575707154733
eldritch,1.5,assistant_axis,28.767543859649123,24.912280701754387,60.23245614035088,0.06015603613468381
eldritch,2.0,steered,51.60964912280702,25.73684210526316,37.39035087719298,0.4089711591791459
eldritch,2.0,assistant_axis,25.859649122807017,24.912280701754387,63.140350877192986,0.01478237065425675
eldritch,2.5,steered,81.14473684210526,25.73684210526316,7.85526315789474,0.8758319467554075
eldritch,2.5,assistant_axis,10.692982456140353,24.912280701754387,78.30701754385964,-0.22187243361620584
emissary,1.0,steered,74.21052631578948,74.21052631578948,14.78947368421052,0.0
emissary,1.0,assistant_axis,75.19298245614036,75.19298245614036,13.807017543859644,0.0
emissary,1.5,steered,75.28070175438596,74.21052631578948,13.719298245614041,0.07236061684460181
emissary,1.5,assistant_axis,76.68859649122807,75.19298245614036,12.311403508771932,0.10832274459974539
emissary,2.0,steered,78.54824561403508,74.21052631578948,10.451754385964918,0.29329774614472054
emissary,2.0,assistant_axis,59.93421052631579,75.19298245614036,29.065789473684212,-1.105146124523508
emissary,2.5,steered,79.37280701754386,74.21052631578948,9.627192982456137,0.3490510083036773
emissary,2.5,assistant_axis,24.09210526315789,75.19298245614036,64.90789473684211,-3.7010800508259236
empath,1.0,steered,66.51965065502183,66.51965065502183,22.480349344978166,0.0
empath,1.0,assistant_axis,66.29257641921397,66.29257641921397,22.707423580786028,0.0
empath,1.5,steered,70.4934497816594,66.51965065502183,18.506550218340607,0.17676767676767696
empath,1.5,assistant_axis,72.02620087336244,66.29257641921397,16.97379912663756,0.2524999999999999
empath,2.0,steered,76.75109170305677,66.51965065502183,12.248908296943227,0.4551282051282053
empath,2.0,assistant_axis,68.15720524017468,66.29257641921397,20.842794759825324,0.08211538461538483
empath,2.5,steered,79.89082969432314,66.51965065502183,9.109170305676855,0.5947940947940948
empath,2.5,assistant_axis,21.572052401746724,66.29257641921397,67.42794759825327,-1.9694230769230767
engineer,1.0,steered,76.46052631578948,76.46052631578948,12.53947368421052,0.0
engineer,1.0,assistant_axis,74.82894736842105,74.82894736842105,14.171052631578945,0.0
engineer,1.5,steered,78.49122807017544,76.46052631578948,10.508771929824562,0.1619447359216505
engineer,1.5,assistant_axis,74.11842105263158,74.82894736842105,14.881578947368425,-0.05013927576601714
engineer,2.0,steered,81.1842105263158,76.46052631578948,7.815789473684205,0.37670514165792246
engineer,2.0,assistant_axis,49.78947368421053,74.82894736842105,39.21052631578947,-1.7669452181987004
engineer,2.5,steered,81.80263157894737,76.46052631578948,7.19736842105263,0.4260230849947533
engineer,2.5,assistant_axis,19.34210526315789,74.82894736842105,69.65789473684211,-3.915506035283195
entrepreneur,1.0,steered,75.87719298245614,75.87719298245614,13.122807017543863,0.0
entrepreneur,1.0,assistant_axis,70.94736842105263,70.94736842105263,18.05263157894737,0.0
entrepreneur,1.5,steered,79.89473684210526,75.87719298245614,9.10526315789474,0.3061497326203208
entrepreneur,1.5,assistant_axis,72.75877192982456,70.94736842105263,16.24122807017544,0.10034013605442185
entrepreneur,2.0,steered,82.96929824561404,75.87719298245614,6.030701754385959,0.5404411764705889
entrepreneur,2.0,assistant_axis,50.08771929824562,70.94736842105263,38.91228070175438,-1.1554907677356654
entrepreneur,2.5,steered,83.4298245614035,75.87719298245614,5.570175438596493,0.5755347593582887
entrepreneur,2.5,assistant_axis,26.210526315789476,70.94736842105263,62.78947368421052,-2.4781341107871713
evaluator,1.0,steered,88.65350877192982,88.65350877192982,0.3464912280701782,0.0
evaluator,1.0,assistant_axis,88.38157894736842,88.38157894736842,0.6184210526315752,0.0
evaluator,1.5,steered,86.64912280701755,88.65350877192982,2.350877192982452,-5.7848101265822125
evaluator,1.5,assistant_axis,86.35526315789474,88.38157894736842,2.64473684210526,-3.276595744680872
evaluator,2.0,steered,85.08771929824562,88.65350877192982,3.9122807017543835,-10.291139240506233
evaluator,2.0,assistant_axis,53.530701754385966,88.38157894736842,35.469298245614034,-56.35460992907836
evaluator,2.5,steered,79.74561403508773,88.65350877192982,9.254385964912274,-25.70886075949344
evaluator,2.5,assistant_axis,18.92543859649123,88.38157894736842,70.07456140350877,-112.31205673758933
evangelist,1.0,steered,67.25877192982456,67.25877192982456,21.74122807017544,0.0
evangelist,1.0,assistant_axis,63.70175438596491,63.70175438596491,25.29824561403509,0.0
evangelist,1.5,steered,70.5219298245614,67.25877192982456,18.478070175438603,0.1500907807141413
evangelist,1.5,assistant_axis,66.73684210526316,63.70175438596491,22.263157894736835,0.11997226074896009
evangelist,2.0,steered,74.33333333333333,67.25877192982456,14.666666666666671,0.3253984264676213
evangelist,2.0,assistant_axis,53.85087719298246,63.70175438596491,35.14912280701754,-0.38938973647711494
evangelist,2.5,steered,78.54824561403508,67.25877192982456,10.451754385964918,0.5192656848900542
evangelist,2.5,assistant_axis,13.701754385964913,63.70175438596491,75.29824561403508,-1.9764216366158112
examiner,1.0,steered,83.49561403508773,83.49561403508773,5.504385964912274,0.0
examiner,1.0,assistant_axis,84.08333333333333,84.08333333333333,4.916666666666671,0.0
examiner,1.5,steered,82.21052631578948,83.49561403508773,6.78947368421052,-0.2334661354581678
examiner,1.5,assistant_axis,82.06140350877193,84.08333333333333,6.938596491228068,-0.41123996431757187
examiner,2.0,steered,79.03070175438596,83.49561403508773,9.969298245614041,-0.8111553784860592
examiner,2.0,assistant_axis,50.15350877192982,84.08333333333333,38.84649122807018,-6.90098126672613
examiner,2.5,steered,73.63157894736842,83.49561403508773,15.368421052631575,-1.792031872509963
examiner,2.5,assistant_axis,18.20175438596491,84.08333333333333,70.7982456140351,-13.399643175735935
exile,1.0,steered,37.08771929824562,37.08771929824562,51.91228070175438,0.0
exile,1.0,assistant_axis,37.28508771929825,37.28508771929825,51.71491228070175,0.0
exile,1.5,steered,39.8859649122807,37.08771929824562,49.1140350877193,0.05390334572490695
exile,1.5,assistant_axis,39.30701754385965,37.28508771929825,49.69298245614035,0.039097616826393025
exile,2.0,steered,50.31140350877193,37.08771929824562,38.68859649122807,0.2547313281514025
exile,2.0,assistant_axis,34.30701754385965,37.28508771929825,54.69298245614035,-0.05758629463149859
exile,2.5,steered,61.530701754385966,37.08771929824562,27.469298245614034,0.4708516390672524
exile,2.5,assistant_axis,17.55263157894737,37.28508771929825,71.44736842105263,-0.3815622084640828
expatriate,1.0,steered,60.5,60.5,28.5,0.0
expatriate,1.0,assistant_axis,55.68421052631579,55.68421052631579,33.31578947368421,0.0
expatriate,1.5,steered,67.87719298245614,60.5,21.122807017543863,0.2588488765774083
expatriate,1.5,assistant_axis,57.28947368421053,55.68421052631579,31.710526315789473,0.04818325434439187
expatriate,2.0,steered,75.23684210526316,60.5,13.763157894736835,0.5170821791320409
expatriate,2.0,assistant_axis,43.43421052631579,55.68421052631579,45.56578947368421,-0.367693522906793
expatriate,2.5,steered,79.0219298245614,60.5,9.978070175438603,0.649892274546014
expatriate,2.5,assistant_axis,20.98684210526316,55.68421052631579,68.01315789473684,-1.041469194312796
facilitator,1.0,steered,87.59649122807018,87.59649122807018,1.4035087719298218,0.0
facilitator,1.0,assistant_axis,87.46929824561404,87.46929824561404,1.5307017543859587,0.0
facilitator,1.5,steered,87.00877192982456,87.59649122807018,1.9912280701754383,-0.4187500000000026
facilitator,1.5,assistant_axis,87.38157894736842,87.46929824561404,1.6184210526315752,-0.05730659025788152
facilitator,2.0,steered,83.80263157894737,87.59649122807018,5.19736842105263,-2.703125000000006
facilitator,2.0,assistant_axis,66.03070175438596,87.46929824561404,22.96929824561404,-14.005730659025852
facilitator,2.5,steered,77.87280701754386,87.59649122807018,11.127192982456137,-6.928125000000013
facilitator,2.5,assistant_axis,22.4780701754386,87.46929824561404,66.5219298245614,-42.45845272206321
familiar,1.0,steered,66.80701754385964,66.80701754385964,22.192982456140356,0.0
familiar,1.0,assistant_axis,59.6578947368421,59.6578947368421,29.342105263157897,0.0
familiar,1.5,steered,73.30263157894737,66.80701754385964,15.69736842105263,0.2926877470355734
familiar,1.5,assistant_axis,62.85087719298246,59.6578947368421,26.14912280701754,0.10881913303437984
familiar,2.0,steered,83.0219298245614,66.80701754385964,5.978070175438603,0.7306324110671935
familiar,2.0,assistant_axis,50.63157894736842,59.6578947368421,38.36842105263158,-0.3076233183856502
familiar,2.5,steered,88.50877192982456,66.80701754385964,0.49122807017543835,0.9778656126482214
familiar,2.5,assistant_axis,14.078947368421051,59.6578947368421,74.92105263157895,-1.5533632286995516
fixer,1.0,steered,56.64473684210526,56.64473684210526,32.35526315789474,0.0
fixer,1.0,assistant_axis,49.7280701754386,49.7280701754386,39.2719298245614,0.0
fixer,1.5,steered,70.34649122807018,56.64473684210526,18.653508771929822,0.4234783787447473
fixer,1.5,assistant_axis,50.780701754385966,49.7280701754386,38.219298245614034,0.02680366316729939
fixer,2.0,steered,82.24122807017544,56.64473684210526,6.758771929824562,0.7911074962721973
fixer,2.0,assistant_axis,40.1359649122807,49.7280701754386,48.8640350877193,-0.24424838061201726
fixer,2.5,steered,86.2280701754386,56.64473684210526,2.771929824561397,0.9143283177443408
fixer,2.5,assistant_axis,22.69736842105263,49.7280701754386,66.30263157894737,-0.6882957337502795
flaneur,1.0,steered,51.16228070175438,51.16228070175438,37.83771929824562,0.0
flaneur,1.0,assistant_axis,47.63157894736842,47.63157894736842,41.36842105263158,0.0
flaneur,1.5,steered,59.30263157894737,51.16228070175438,29.69736842105263,0.21513851860438168
flaneur,1.5,assistant_axis,51.15350877192982,47.63157894736842,37.84649122807018,0.08513570822731129
flaneur,2.0,steered,71.39473684210526,51.16228070175438,17.60526315789474,0.5347165874579807
flaneur,2.0,assistant_axis,49.35964912280702,47.63157894736842,39.64035087719298,0.041772688719253756
flaneur,2.5,steered,81.75877192982456,51.16228070175438,7.241228070175438,0.8086240871681929
flaneur,2.5,assistant_axis,17.36842105263158,47.63157894736842,71.63157894736842,-0.7315521628498727
fool,1.0,steered,41.64035087719298,41.64035087719298,47.35964912280702,0.0
fool,1.0,assistant_axis,40.75877192982456,40.75877192982456,48.24122807017544,0.0
fool,1.5,steered,52.425438596491226,41.64035087719298,36.574561403508774,0.22772735691794777
fool,1.5,assistant_axis,50.8421052631579,40.75877192982456,38.1578947368421,0.20901900172742982
fool,2.0,steered,73.84649122807018,41.64035087719298,15.153508771929822,0.6800333395073163
fool,2.0,assistant_axis,61.49122807017544,40.75877192982456,27.50877192982456,0.42976634239476313
fool,2.5,steered,87.03508771929825,41.64035087719298,1.9649122807017534,0.9585108353398778
fool,2.5,assistant_axis,51.35526315789474,40.75877192982456,37.64473684210526,0.21965633239385404
forecaster,1.0,steered,75.58333333333333,75.58333333333333,13.416666666666671,0.0
forecaster,1.0,assistant_axis,72.14473684210526,72.14473684210526,16.85526315789474,0.0
forecaster,1.5,steered,75.9298245614035,75.58333333333333,13.070175438596493,0.025825433148087804
forecaster,1.5,assistant_axis,71.09210526315789,72.14473684210526,17.90789473684211,-0.062451209992193675
forecaster,2.0,steered,76.89035087719299,75.58333333333333,12.109649122807014,0.09741745668519186
forecaster,2.0,assistant_axis,48.84649122807018,72.14473684210526,40.15350877192982,-1.3822534478272177
forecaster,2.5,steered,77.76754385964912,75.58333333333333,11.232456140350877,0.16279830009807159
forecaster,2.5,assistant_axis,14.692982456140353,72.14473684210526,74.30701754385964,-3.408534998698932
futurist,1.0,steered,73.65350877192982,73.65350877192982,15.346491228070178,0.0
futurist,1.0,assistant_axis,73.08771929824562,73.08771929824562,15.912280701754383,0.0
futurist,1.5,steered,75.3640350877193,73.65350877192982,13.635964912280699,0.11146041726207524
futurist,1.5,assistant_axis,74.35526315789474,73.08771929824562,14.64473684210526,0.07965821389195153
futurist,2.0,steered,77.46491228070175,73.65350877192982,11.535087719298247,0.2483566733352387
futurist,2.0,assistant_axis,56.20175438596491,73.08771929824562,32.79824561403509,-1.061190738699008
futurist,2.5,steered,79.06140350877193,73.65350877192982,9.938596491228068,0.3523863961131754
futurist,2.5,assistant_axis,16.31578947368421,73.08771929824562,72.6842105263158,-3.567805953693496
gamer,1.0,steered,33.780701754385966,33.780701754385966,55.219298245614034,0.0
gamer,1.0,assistant_axis,32.67982456140351,32.67982456140351,56.32017543859649,0.0
gamer,1.5,steered,34.324561403508774,33.780701754385966,54.675438596491226,0.009849086576648156
gamer,1.5,assistant_axis,33.71491228070175,32.67982456140351,55.28508771929825,0.01837863094774552
gamer,2.0,steered,39.28508771929825,33.780701754385966,49.71491228070175,0.09968228752978554
gamer,2.0,assistant_axis,22.153508771929825,32.67982456140351,66.84649122807018,-0.1869013316719881
gamer,2.5,steered,45.87719298245614,33.780701754385966,43.12280701754386,0.21906274821286728
gamer,2.5,assistant_axis,11.228070175438596,32.67982456140351,77.7719298245614,-0.3808893388365392
generalist,1.0,steered,92.84210526315788,92.84210526315788,-3.842105263157876,-0.0
generalist,1.0,assistant_axis,90.69298245614036,90.69298245614036,-1.6929824561403564,-0.0
generalist,1.5,steered,92.93859649122808,92.84210526315788,-3.9385964912280826,-0.025114155251149788
generalist,1.5,assistant_axis,89.03947368421052,90.69298245614036,-0.03947368421052033,0.9766839378238378
generalist,2.0,steered,93.01754385964912,92.84210526315788,-4.017543859649123,-0.04566210045662622
generalist,2.0,assistant_axis,61.73684210526316,90.69298245614036,27.263157894736842,17.10362694300513
generalist,2.5,steered,92.03508771929825,92.84210526315788,-3.0350877192982466,0.21004566210045253
generalist,2.5,assistant_axis,20.17982456140351,90.69298245614036,68.8201754385965,41.65025906735738
genie,1.0,steered,42.64473684210526,42.64473684210526,46.35526315789474,0.0
genie,1.0,assistant_axis,41.925438596491226,41.925438596491226,47.074561403508774,0.0
genie,1.5,steered,45.425438596491226,42.64473684210526,43.574561403508774,0.059986753713691
genie,1.5,assistant_axis,46.37280701754386,41.925438596491226,42.62719298245614,0.09447498369514593
genie,2.0,steered,51.55263157894737,42.64473684210526,37.44736842105263,0.19216576781152436
genie,2.0,assistant_axis,42.526315789473685,41.925438596491226,46.473684210526315,0.012764371564334357
genie,2.5,steered,62.78947368421053,42.64473684210526,26.210526315789473,0.43457280726653424
genie,2.5,assistant_axis,16.62280701754386,41.925438596491226,72.37719298245614,-0.5375011646324419
geographer,1.0,steered,54.526315789473685,54.526315789473685,34.473684210526315,0.0
geographer,1.0,assistant_axis,53.01754385964912,53.01754385964912,35.98245614035088,0.0
geographer,1.5,steered,55.43859649122807,54.526315789473685,33.56140350877193,0.026463104325699673
geographer,1.5,assistant_axis,51.49561403508772,53.01754385964912,37.50438596491228,-0.0422964407606046
geographer,2.0,steered,58.14473684210526,54.526315789473685,30.85526315789474,0.1049618320610686
geographer,2.0,assistant_axis,35.666666666666664,53.01754385964912,53.333333333333336,-0.4822038030229157
geographer,2.5,steered,62.29824561403509,54.526315789473685,26.70175438596491,0.22544529262086516
geographer,2.5,assistant_axis,11.798245614035087,53.01754385964912,77.20175438596492,-1.1455387615797172
ghost,1.0,steered,31.81578947368421,31.81578947368421,57.184210526315795,0.0
ghost,1.0,assistant_axis,33.01315789473684,33.01315789473684,55.98684210526316,0.0
ghost,1.5,steered,37.8640350877193,31.81578947368421,51.1359649122807,0.10576775579076553
ghost,1.5,assistant_axis,36.61842105263158,33.01315789473684,52.38157894736842,0.06439482961222097
ghost,2.0,steered,51.12719298245614,31.81578947368421,37.87280701754386,0.33770516950452517
ghost,2.0,assistant_axis,33.49122807017544,33.01315789473684,55.50877192982456,0.00853897375636505
ghost,2.5,steered,75.6842105263158,31.81578947368421,13.315789473684205,0.7671421997238842
ghost,2.5,assistant_axis,14.166666666666666,33.01315789473684,74.83333333333333,-0.336623580101841
golem,1.0,steered,35.08771929824562,35.08771929824562,53.91228070175438,0.0
golem,1.0,assistant_axis,35.79824561403509,35.79824561403509,53.20175438596491,0.0
golem,1.5,steered,37.36842105263158,35.08771929824562,51.63157894736842,0.04230393752033845
golem,1.5,assistant_axis,36.52192982456141,35.79824561403509,52.47807017543859,0.013602638087386765
golem,2.0,steered,43.69298245614035,35.08771929824562,45.30701754385965,0.15961601041327686
golem,2.0,assistant_axis,30.109649122807017,35.79824561403509,58.890350877192986,-0.10692497938994233
golem,2.5,steered,58.00877192982456,35.08771929824562,30.99122807017544,0.4251545720794012
golem,2.5,assistant_axis,12.302631578947368,35.79824561403509,76.69736842105263,-0.4416323165704864
gossip,1.0,steered,39.219298245614034,39.219298245614034,49.780701754385966,0.0
gossip,1.0,assistant_axis,38.99122807017544,38.99122807017544,50.00877192982456,0.0
gossip,1.5,steered,43.64035087719298,39.219298245614034,45.35964912280702,0.08881057268722463
gossip,1.5,assistant_axis,41.719298245614034,38.99122807017544,47.280701754385966,0.05455183301175231
gossip,2.0,steered,57.21052631578947,39.219298245614034,31.789473684210527,0.36140969162995595
gossip,2.0,assistant_axis,36.73245614035088,38.99122807017544,52.26754385964912,-0.04516751447114542
gossip,2.5,steered,70.61842105263158,39.219298245614034,18.381578947368425,0.630748898678414
gossip,2.5,assistant_axis,20.37280701754386,38.99122807017544,68.62719298245614,-0.37230310471847045
grader,1.0,steered,87.76315789473684,87.76315789473684,1.2368421052631646,0.0
grader,1.0,assistant_axis,88.5701754385965,88.5701754385965,0.4298245614035068,0.0
grader,1.5,steered,87.29824561403508,87.76315789473684,1.701754385964918,-0.3758865248226922
grader,1.5,assistant_axis,86.11842105263158,88.5701754385965,2.881578947368425,-5.704081632653101
grader,2.0,steered,83.42543859649123,87.76315789473684,5.574561403508767,-3.5070921985815318
grader,2.0,assistant_axis,56.13157894736842,88.5701754385965,32.86842105263158,-75.4693877551024
grader,2.5,steered,79.09649122807018,87.76315789473684,9.903508771929822,-7.007092198581515
grader,2.5,assistant_axis,20.021929824561404,88.5701754385965,68.9780701754386,-159.47959183673547
graduate,1.0,steered,77.99561403508773,77.99561403508773,11.004385964912274,0.0
graduate,1.0,assistant_axis,73.3201754385965,73.3201754385965,15.679824561403507,0.0
graduate,1.5,steered,82.36842105263158,77.99561403508773,6.631578947368425,0.3973694699083293
graduate,1.5,assistant_axis,74.44298245614036,73.3201754385965,14.557017543859644,0.07160839160839184
graduate,2.0,steered,86.14035087719299,77.99561403508773,2.8596491228070136,0.7401355121562377
graduate,2.0,assistant_axis,56.70175438596491,73.3201754385965,32.29824561403509,-1.0598601398601402
