role_norm,parallel_norm,perp_norm,cos_with_daa,angle_deg,perp_frac,role,steered_score_alpha_1.0,assistant_axis_score_alpha_1.0,advantage_alpha_1.0,steered_score_alpha_1.5,assistant_axis_score_alpha_1.5,advantage_alpha_1.5,steered_score_alpha_2.0,assistant_axis_score_alpha_2.0,advantage_alpha_2.0,steered_score_alpha_2.5,assistant_axis_score_alpha_2.5,advantage_alpha_2.5
3.8589999675750732,1.0103626251220703,3.7243854999542236,-0.2618198096752167,74.82192934850997,0.96511674,coral_reef,60.530701754385966,59.71491228070175,0.8157894736842105,68.85526315789474,61.421052631578945,7.434210526315789,79.54385964912281,50.80263157894737,28.74122807017544,91.00438596491227,19.210526315789473,71.79385964912281
3.577693223953247,1.013182282447815,3.431231737136841,-0.28319430351257324,73.54905639143674,0.9590626,cosmopolitan,79.32894736842105,78.9780701754386,0.3508771929824561,82.08771929824562,78.49561403508773,3.5921052631578947,82.46929824561404,61.24122807017544,21.228070175438596,80.79824561403508,21.57894736842105,59.219298245614034
3.6282200813293457,0.8212063312530518,3.5340631008148193,-0.22633863985538483,76.91839251133855,0.97404873,counselor,78.5,82.70175438596492,-4.201754385964913,80.86842105263158,84.84210526315789,-3.973684210526316,80.46052631578948,67.5657894736842,12.894736842105264,80.60087719298245,26.359649122807017,54.24122807017544
4.276796340942383,1.087885856628418,4.136120319366455,-0.2543693482875824,75.26378070189278,0.9671072,criminal,26.70614035087719,24.236842105263158,2.469298245614035,33.95614035087719,27.36842105263158,6.587719298245614,54.95614035087719,20.70614035087719,34.25,75.4780701754386,12.763157894736842,62.71491228070175
3.5288517475128174,0.8751354217529297,3.4186158180236816,-0.24799437820911407,75.64113849998334,0.9687615,critic,69.73799126637554,54.86026200873363,14.87772925764192,71.23580786026201,53.620087336244545,17.61572052401747,73.3859649122807,35.39473684210526,37.99122807017544,74.88646288209607,11.253275109170305,63.633187772925766
4.569005012512207,0.8466729521751404,4.489872455596924,-0.18530796468257904,79.3209120658435,0.98268056,crystalline,69.9780701754386,64.16228070175438,5.815789473684211,75.80263157894737,65.9780701754386,9.824561403508772,83.40350877192982,47.421052631578945,35.98245614035088,90.64473684210526,13.399122807017545,77.24561403508773
3.716697931289673,0.8529664278030396,3.617497682571411,-0.22949577867984772,76.73261204287934,0.9733096,curator,58.69736842105263,58.13157894736842,0.5657894736842105,60.99122807017544,57.71052631578947,3.280701754385965,62.43421052631579,40.35087719298246,22.083333333333332,62.833333333333336,14.671052631578947,48.16228070175438
3.984527826309204,1.1344308853149414,3.8196239471435547,-0.28470897674560547,73.45854648210941,0.95861393,cyborg,50.67982456140351,44.973684210526315,5.706140350877193,57.75877192982456,45.29824561403509,12.460526315789474,72.8157894736842,36.14035087719298,36.675438596491226,87.51315789473684,15.50438596491228,72.00877192982456
3.874229669570923,0.8281135559082031,3.7846906185150146,-0.2137492299079895,77.65784227970579,0.97688854,cynic,38.21052631578947,37.71052631578947,0.5,42.65350877192982,40.39912280701754,2.254385964912281,52.45614035087719,35.46052631578947,16.99561403508772,67.48684210526316,19.25438596491228,48.23245614035088
4.674610137939453,1.3034734725952148,4.48920202255249,-0.27884113788604736,73.80894762454778,0.9603372,daredevil,44.53508771929825,41.0,3.5350877192982457,58.34649122807018,43.94298245614035,14.403508771929825,75.46929824561404,41.771929824561404,33.69736842105263,82.80701754385964,21.95175438596491,60.85526315789474
3.9052720069885254,0.6932766437530518,3.84324312210083,-0.17752328515052795,79.77446871749564,0.9841166,debugger,64.36842105263158,59.578947368421055,4.7894736842105265,66.64473684210526,59.17982456140351,7.464912280701754,71.69736842105263,42.425438596491226,29.271929824561404,73.36842105263158,18.37719298245614,54.99122807017544
4.021988391876221,1.0784152746200562,3.8747143745422363,-0.2681299149990082,74.4469838469735,0.9633828,demon,29.32894736842105,27.29385964912281,2.0350877192982457,31.719298245614034,30.81578947368421,0.9035087719298246,43.1140350877193,28.763157894736842,14.350877192982455,69.76754385964912,11.635964912280702,58.13157894736842
3.4023194313049316,0.7680196166038513,3.314502000808716,-0.225734144449234,76.95394775787769,0.9741889,designer,64.21929824561404,62.574561403508774,1.644736842105263,66.80701754385964,62.44298245614035,4.364035087719298,70.27631578947368,42.61842105263158,27.657894736842106,74.68859649122807,15.43859649122807,59.25
4.357910633087158,1.2102845907211304,4.1864776611328125,-0.2777212858200073,73.87574910852356,0.96066165,destroyer,33.89473684210526,32.46491228070175,1.4298245614035088,38.719298245614034,34.04385964912281,4.675438596491228,54.96052631578947,27.837719298245613,27.12280701754386,70.71929824561404,12.192982456140351,58.526315789473685
3.7481091022491455,0.8864463567733765,3.6417763233184814,-0.2365049570798874,76.31964854346853,0.9716303,detective,51.62719298245614,48.32017543859649,3.307017543859649,56.30263157894737,48.530701754385966,7.771929824561403,64.37719298245614,34.780701754385966,29.596491228070175,74.64912280701755,16.00877192982456,58.64035087719298
3.793151617050171,0.9038577675819397,3.683889389038086,-0.23828676342964172,76.21455421055028,0.97119486,devils_advocate,54.228070175438596,49.416666666666664,4.81140350877193,60.54385964912281,48.98245614035088,11.56140350877193,70.51315789473684,36.05701754385965,34.45614035087719,80.74122807017544,18.596491228070175,62.14473684210526
4.015684604644775,0.9528261423110962,3.901005744934082,-0.23727615177631378,76.27416779229925,0.9714423,dilettante,56.38157894736842,53.03947368421053,3.3421052631578947,67.02631578947368,56.1578947368421,10.868421052631579,80.48245614035088,45.36842105263158,35.1140350877193,86.3157894736842,23.399122807017545,62.916666666666664
4.231426239013672,1.2233628034591675,4.050722599029541,-0.2891136109828949,73.19510334888038,0.9572949,dispatcher,61.71052631578947,62.6359649122807,-0.9254385964912281,63.84649122807018,64.21929824561404,-0.37280701754385964,65.86842105263158,46.64035087719298,19.228070175438596,63.01754385964912,17.390350877192983,45.62719298245614
3.786667585372925,1.007140874862671,3.6502764225006104,-0.26597025990486145,74.57538623535213,0.9639812,divorcee,46.5921052631579,47.33771929824562,-0.7456140350877193,51.666666666666664,50.64473684210526,1.0219298245614035,62.6359649122807,43.00877192982456,19.62719298245614,68.08333333333333,22.785087719298247,45.29824561403509
